
----------------------------------------------- [START 2024-09-03 07:05:46] ---------------------------------------------------

** start training target model! **
--------|------------- VALID -------------|--- classifier ---|------ Current Best ------|--------------|
  iter  |   loss   top-1   HTER    AUC    |   loss   top-1   |   top-1   HTER    AUC    |    time      |
  31.0  |  0.172  90.690   9.302  97.732  |   0.018  99.334  |  96.379   3.604  99.563  |  1 hr 10 min   0
  32.0  |  0.170  90.000  10.000  97.213  |   0.018  99.340  |  96.379   3.604  99.563  |  1 hr 12 min   0
  33.0  |  0.204  90.690   9.302  96.940  |   0.018  99.350  |  96.379   3.604  99.563  |  1 hr 14 min   0
  34.0  |  0.430  88.103  11.981  96.429  |   0.018  99.361  |  96.379   3.604  99.563  |  1 hr 16 min   0
  35.0  |  0.250  90.000  10.000  97.549  |   0.017  99.373  |  96.379   3.604  99.563  |  1 hr 19 min   0
  36.0  |  0.268  90.690   9.302  97.693  |   0.017  99.388  |  96.379   3.604  99.563  |  1 hr 21 min   0
  37.0  |  0.536  91.207   8.961  97.414  |   0.016  99.401  |  96.379   3.604  99.563  |  1 hr 23 min   0
  38.0  |  0.184  90.862   9.188  97.903  |   0.016  99.414  |  96.379   3.604  99.563  |  1 hr 25 min   0
  39.0  |  0.256  90.517   9.416  97.245  |   0.016  99.423  |  96.379   3.604  99.563  |  1 hr 28 min   0
  40.0  |  0.204  92.759   7.208  98.459  |   0.016  99.434  |  96.379   3.604  99.563  |  1 hr 30 min   0

----------------------------------------------- [START 2024-09-03 13:07:14] ---------------------------------------------------

** start training target model! **
--------|------------- VALID -------------|--- classifier ---|------ Current Best ------|--------------|
  iter  |   loss   top-1   HTER    AUC    |   loss   top-1   |   top-1   HTER    AUC    |    time      |
-------------------------------------------------------------------------------------------------------|
   1.0  |  0.426  92.931   7.094  98.234  |   0.186  91.302  |  92.931   7.094  98.234  |  0 hr 02 min   0
   2.0  |  0.453  87.759  12.208  95.320  |   0.109  95.141  |  92.931   7.094  98.234  |  0 hr 04 min   0
   3.0  |  0.563  90.690   9.302  96.644  |   0.081  96.500  |  92.931   7.094  98.234  |  0 hr 06 min   0
   4.0  |  0.270  90.517   9.416  96.823  |   0.066  97.198  |  92.931   7.094  98.234  |  0 hr 09 min   0
   5.0  |  0.593  89.310  10.942  96.429  |   0.056  97.662  |  92.931   7.094  98.234  |  0 hr 11 min   0
   6.0  |  0.652  92.069   7.906  97.611  |   0.050  97.955  |  92.931   7.094  98.234  |  0 hr 13 min   0
   7.0  |  0.218  93.793   6.282  98.278  |   0.046  98.135  |  93.793   6.282  98.278  |  0 hr 15 min   0
   8.0  |  0.673  87.931  12.094  95.216  |   0.042  98.307  |  93.793   6.282  98.278  |  0 hr 18 min   0
   9.0  |  0.251  91.379   8.604  97.693  |   0.039  98.444  |  93.793   6.282  98.278  |  0 hr 20 min   0
  10.0  |  0.412  90.345   9.529  96.394  |   0.037  98.540  |  93.793   6.282  98.278  |  0 hr 22 min   0
  11.0  |  0.297  91.379   8.604  97.180  |   0.035  98.639  |  93.793   6.282  98.278  |  0 hr 24 min   0
  12.0  |  0.173  91.379   8.604  98.112  |   0.033  98.722  |  93.793   6.282  98.278  |  0 hr 27 min   0
  13.0  |  0.260  91.379   8.604  97.373  |   0.031  98.793  |  93.793   6.282  98.278  |  0 hr 29 min   0
  14.0  |  0.482  92.069   7.906  98.625  |   0.029  98.859  |  93.793   6.282  98.278  |  0 hr 31 min   0
  15.0  |  0.338  92.931   7.094  98.019  |   0.028  98.903  |  93.793   6.282  98.278  |  0 hr 33 min   0
  16.0  |  0.581  84.483  15.584  92.148  |   0.027  98.954  |  93.793   6.282  98.278  |  0 hr 36 min   0
  17.0  |  0.201  89.310  10.698  97.115  |   0.026  98.997  |  93.793   6.282  98.278  |  0 hr 38 min   0
  18.0  |  1.325  85.000  21.575  90.398  |   0.025  99.040  |  93.793   6.282  98.278  |  0 hr 40 min   0
  19.0  |  0.619  85.862  14.188  94.472  |   0.024  99.071  |  93.793   6.282  98.278  |  0 hr 43 min   0
